Pulgar extendido,Indice extendido,Corazón extendido,Anular extendido,Meñique extendido,Pulgar contraído,Indice contraído,Corazón contraído,Anular contraído,Meñique contraído,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,Perímetro,Area,Redondez,Compacidad,Clase
1,1,1,1,1,0,0,0,0,0,0.33835290081498925,0.06708441314314484,0.0025517369561463207,0.00030395332254836116,2.3731800400576601e-07,7.656081234767205e-05,-1.2384195364124414e-07,3.9289130642546977,2.4456496820132294,0.039608593282961804,79.31593609362525,6
0,1,1,0,0,1,0,0,1,1,0.39493035300658463,0.12143503326678123,0.0003451545548233495,9.061076852313567e-06,-1.3761180407113648e-10,3.44078407818357e-07,-4.876865554091088e-10,3.3053866467102044,2.5473766010554413,0.058289271482297914,53.896584632111505,3
1,0,0,0,1,0,1,1,1,0,0.27434907762657146,0.024168784965252862,0.010335350243125298,0.001240964779750114,4.361247041776824e-06,0.00019256193777260054,-8.550921823642895e-07,2.7650077374622946,1.7757790342562023,0.05806791480184925,54.10204007342355,2
0,1,1,0,0,1,0,0,1,1,0.3655238365275696,0.10011200231759568,0.0004996545673257696,0.00011387400952946931,2.4916323797232343e-08,3.157063937536378e-05,1.081597821786782e-08,3.10794614303873,2.442540035169589,0.06321712350589154,49.69528000268806,3
1,0,0,0,1,0,1,1,1,0,0.29475502103300355,0.028014424674328863,0.0009730931818525121,0.00018855845224059954,1.303630505759187e-08,-9.52801191227789e-06,7.971029828632256e-08,4.002777337195483,2.7675677795449025,0.043183258501705575,72.7502454097046,2
0,1,1,1,0,1,0,0,0,1,0.31779906193325275,0.06458863843020721,0.0012635959050833875,0.00017307559302041591,5.729882202097569e-10,-2.7550358356900383e-05,8.09369742370185e-08,3.6161204390698782,2.751828664570753,0.05261088718351747,59.71373648635271,4
1,1,1,1,1,0,0,0,0,0,0.3516984780176856,0.07720269574572812,0.003768490933863094,0.00040296537063090403,4.5910759117054223e-07,9.468185172895841e-05,1.8922867120787123e-07,3.9624952531702267,2.538819757834028,0.04042354232670814,77.71690635617846,6
0,1,1,1,0,1,0,0,0,1,0.39151996851147897,0.11885938976981045,0.000611799124742247,8.993982206268158e-05,4.114159097030563e-09,-1.4452237205478524e-05,2.069253987458419e-08,4.208328829845438,3.5777344768967643,0.050504349311775575,62.20439816373004,4
1,1,1,1,1,0,0,0,0,0,0.3547591698407642,0.02557816909989827,0.01395753859455175,0.0034044762461328997,1.2826296102853519e-05,0.0004541808567780918,-1.9653060690452843e-05,6.6458032637341224,3.1026689718901563,0.01756226353914781,178.88312896494864,6
1,1,1,1,1,0,0,0,0,0,0.3742166288472775,0.09203369783441293,0.0022525665542920533,0.0003177697467928503,2.592120674996299e-07,9.63488200569732e-05,-7.133461035275326e-08,4.144803652896487,2.618675435210431,0.03810778961377784,82.4396451599479,6
0,1,1,0,0,1,0,0,1,1,0.3104012918454767,0.06137180910852921,0.0015336689990905214,0.00017447869129350998,-2.9914709512136214e-08,-3.401618679816643e-05,8.515503863910824e-08,3.181875053913656,2.5898878583503544,0.0639520874541775,49.12416120647797,3
1,1,1,1,1,0,0,0,0,0,0.2865729197324576,0.03333921632353004,0.00424579153810347,0.00034331071079554703,3.700662833865377e-07,4.883506189650563e-05,1.8668150231314366e-07,4.083820229940961,2.6246054617833603,0.03934330182580599,79.85076258976223,6
0,1,1,1,1,1,0,0,0,0,0.26784494208710086,0.03913243779290892,6.499787466482156e-05,6.129811251365731e-05,4.962800883428431e-10,1.1471960853525931e-05,-3.837231990465466e-09,3.6201676903866167,2.121631152492373,0.04047179962816476,77.6242391604332,5
0,1,1,0,0,1,0,0,1,1,0.38476124621386065,0.11426661762285567,0.0005170843095143291,0.0004404050292357511,2.1003433355791432e-07,0.0001298265607075208,-7.39188570832809e-09,3.677625576769713,3.5716635893596256,0.06602000195713678,47.58546744105611,3
1,0,0,0,1,0,1,1,1,0,0.384229224402053,0.10696324550598726,0.002511837237099549,0.0002673241928583138,1.1745260902158541e-07,4.299082674256108e-05,1.849053046595028e-07,3.1436036539253904,3.025362621359421,0.07653531530589436,41.04762149386276,2
0,1,1,0,0,1,0,0,1,1,0.4016519164495398,0.12519129523600298,0.00036433141233932183,0.00020424876865025616,5.551928758486732e-08,5.096841280700988e-05,4.689273784852534e-09,3.769541222808176,3.341027897139552,0.05878183191689045,53.44495996707928,3
0,0,0,0,0,0,0,0,0,0,0.25844221956574076,0.03503864784764274,0.0021613812799489056,0.000653115971273861,7.681588493355557e-07,0.00011883298970651348,-1.0990297866717146e-07,2.0615681539730337,2.10475560862336,0.12380731080308338,25.374855759418956,1
0,0,1,1,1,1,1,0,0,0,0.3804618001097918,0.10869858895659212,0.0014653438068909315,0.00017179278687580793,-8.118494102298295e-08,-5.654738171511026e-05,-2.8955397525062282e-08,3.3923286522168117,2.6841925180196866,0.05831198548522782,53.87559054022699,7
0,1,1,1,0,1,0,0,0,1,0.35936842107063244,0.09573321429138273,0.0005593156187573953,5.636854884447742e-05,-6.3750365625779166e-09,-1.579745869395841e-05,7.71594394025907e-09,3.9572350821768403,3.3895899302690418,0.05411323133451204,58.05590566509314,4
0,0,1,1,1,1,1,0,0,0,0.3502019675955931,0.08923529024495416,0.00045058465545318947,8.769729349796199e-05,7.3974515052764875e-09,6.231206233168423e-06,1.5785458452377354e-08,2.9285861583636823,2.230352832636633,0.06501260526245085,48.32282356486757,7
1,0,0,0,1,0,1,1,1,0,0.20156130920583068,0.0035067449206965815,0.002982448361021348,1.0128660514523142e-06,-5.491680459673026e-11,-6.554850921652384e-09,-9.12126029420357e-12,2.0164252323511747,1.5130615499393902,0.09303199992111867,33.76894677372874,2
0,0,1,1,1,1,1,0,0,0,0.34773072231809443,0.08429695711643165,0.0027052371095732104,0.0004547875819672542,2.4347180458261475e-07,3.7243465657553616e-05,4.418011780802521e-07,3.285329241633886,2.2548061017710377,0.05222655885649328,60.15316196156397,7
0,1,1,1,1,1,0,0,0,0,0.32894214453605275,0.07046674161656187,0.0017256151946418523,0.00012825514861107716,-2.5433039117510015e-09,-4.5926739095367404e-08,-6.028344034824212e-08,4.104306977771548,3.160679566993289,0.046907339968816686,66.97443631803206,5
0,1,1,1,0,1,0,0,0,1,0.42078318197816633,0.13927436119952957,0.0003432661883890365,8.812730106984606e-05,1.53188828185561e-08,6.83832705722471e-06,5.242040722039405e-10,4.22873135575387,3.7627294377005565,0.05260448918602269,59.72099914287415,4
0,0,1,1,1,1,1,0,0,0,0.3177265477565647,0.06641957330593148,0.0023991146617227893,0.0006777155544477342,7.308882615040538e-07,0.00011386669369892127,4.610678148930474e-07,3.2867762482225253,2.395855461312348,0.055444738944828736,56.66169078216583,7
1,0,0,0,1,0,1,1,1,0,0.32288897864032534,0.05763317604884466,0.009299499368768626,0.001532134831113029,5.347168313754934e-06,0.0003244088507462958,2.2032429247130406e-06,2.7048457290566175,2.2654692083998094,0.0774128705981796,40.582304070554244,2
0,1,1,1,1,1,0,0,0,0,0.40598446717259984,0.12483306332239133,0.0009756485415372678,9.252939712391467e-05,-9.140496790366639e-09,-2.7166327285210242e-05,2.6255815577596985e-08,4.225339160339192,3.351550169662249,0.046931299961549364,66.94024363620203,5
0,0,0,0,0,0,0,0,0,0,0.32769978359147367,0.0753001564410044,0.0020144587508970583,0.0007591390275677163,9.340368209491445e-07,0.00020505442808064296,9.419293037381074e-08,2.2496171133743004,2.313041686958864,0.11426316627363584,27.494360221616393,1
0,0,0,0,0,0,0,0,0,0,0.2761777869635866,0.04456640536681254,0.002569299268880781,0.0010010279183613779,1.60508811318789e-06,0.0002112845214008582,3.03752291631019e-08,2.1067434064254575,2.1293321279103963,0.11993891860750076,26.193271459038517,1
0,0,1,1,1,1,1,0,0,0,0.33025993789931113,0.07342295552492493,0.002961663593407903,0.0008542005835111032,1.2162161243729403e-06,0.00016930474252672755,6.055978215952052e-07,3.3431030251166067,2.128242959857559,0.04760600008212755,65.99152729004896,7
1,0,0,0,1,0,1,1,1,0,0.25371513889885877,0.018166744164876722,0.008452434288176368,0.0005401912424102869,1.1241853857232812e-06,7.280835198722799e-05,-2.6187003411005003e-07,2.4402265265345338,1.8570157634832059,0.07796421515861904,40.29531557777102,2
0,0,0,0,0,0,0,0,0,0,0.37575267030222653,0.10947624336426656,0.0008547139916096566,0.00032520782071337627,1.6610153444620837e-07,9.855982656714165e-05,4.251271149808322e-08,2.6212797094541807,2.796216990962107,0.10173822291997874,30.879177593467347,1
0,1,1,1,0,1,0,0,0,1,0.35452210659735056,0.09260951391524921,0.0013467006662648234,0.00041194535023098835,3.035257494857635e-07,0.00012310035274479874,4.4894564660877234e-08,3.590055174628107,2.5859982108825927,0.05016097649032848,62.6302132334988,4
0,1,1,1,1,1,0,0,0,0,0.4420108764948904,0.12916060421491354,0.014302349045607527,0.0017423612221821815,-2.8139140000859123e-06,-0.00038187652566375424,8.230076422468962e-06,5.630038806647375,3.5351922613029774,0.027882407481726358,112.67293384363377,5
0,1,1,1,1,1,0,0,0,0,0.3430942870084437,0.07850737035967793,0.0025098381685484707,0.0005113491239529143,5.779217467263677e-07,0.0001415393772312642,-3.9851644098769293e-08,3.715327982140275,2.401614452960347,0.04349596596853102,72.2272188612321,5
1,1,1,1,1,0,0,0,0,0,0.370082654630901,0.09171474913486453,0.003594181240448818,0.00041094211758317526,4.296664231830673e-07,9.375261223479439e-05,2.5458375443739755e-07,3.9381787157430197,2.659203147489651,0.042864788330300684,73.29075392561855,6
1,0,0,0,1,0,1,1,1,0,0.3116053703843028,0.05159328917210106,0.009351730765570406,0.0018220375019494255,7.109457003815243e-06,0.0003690149192643224,2.454123692036062e-06,2.870155180537381,2.4003290954668817,0.07284504927630507,43.12705784127578,2
0,0,0,0,0,0,0,0,0,0,0.26548990117284593,0.03318901956961833,0.004235646461624624,0.001526855032841239,3.669245465260065e-06,0.0002574783091207048,-1.2702655845858997e-06,1.9116526541115513,1.5944449205766393,0.10907659235489324,28.801712500957677,1
1,1,1,1,1,0,0,0,0,0,0.25098213963812344,0.019573230582012862,0.0005896611418560256,0.0001961225291826691,4.480162938640379e-08,2.428051749496025e-05,4.9406687347842606e-08,3.6853449106351803,1.911661254600884,0.035188006815859346,89.28021044300434,6
1,0,0,0,1,0,1,1,1,0,0.327733838272019,0.05109468413088818,0.016004267888035554,0.0032178073937593407,2.1481421882806555e-05,0.0006941521629201528,8.47231959825795e-06,3.0708013211715213,2.59640453322058,0.06883493867286063,45.63950682836042,2
0,0,0,0,0,0,0,0,0,0,0.33678495865036995,0.08188922685895338,0.0015462741569583994,0.0006227938428010564,6.102282159584422e-07,0.000177223863326376,3.385724276945217e-08,2.4177605167524203,2.7361892692069687,0.11701986207810712,26.84666173587589,1
1,1,1,1,1,0,0,0,0,0,0.28256512870809636,0.03180237281703435,0.0006307183362064604,4.001289923757047e-05,-2.904704963759418e-09,6.895396190903717e-06,5.654000968932757e-09,4.665924706206886,2.3754882098359755,0.02727830841216523,115.16816241394008,6
0,0,0,0,0,0,0,0,0,0,0.3120982126546952,0.0666745237404049,0.002117016237352329,0.0009026849083792449,1.2420603878220104e-06,0.0002301090618014865,1.201839535168503e-07,2.202056251281278,2.2061164577513868,0.11373958140983685,27.620926810603596,1
0,1,1,0,0,1,0,0,1,1,0.3001064034012124,0.05555607915833702,0.000759065070249925,0.00018593971891664302,6.477531480014583e-08,6.6236191511011214e-06,2.6151204526706152e-08,2.5846088959175995,1.7882236496011956,0.0669225026104965,46.94374135818776,3
0,1,1,1,1,1,0,0,0,0,0.311215221689913,0.059047138840085965,0.0030946967990674017,0.0009709885280921428,1.6354640268323962e-06,0.00022067711951319149,3.9792916542509095e-07,4.083638453191366,2.4398092407930565,0.03657642973295537,85.8911784590943,5
0,0,1,1,1,1,1,0,0,0,0.35083467785724554,0.08832299721388681,0.0005379674617365035,6.897109577721839e-05,1.009322644423774e-09,1.8922979072222485e-06,1.3247128736188502e-08,3.3860663872004735,2.613744207813478,0.05699177127289737,55.12361843513694,7
0,1,1,0,0,1,0,0,1,1,0.26516611075568985,0.02830349777486728,4.0232795135117644e-05,0.0011112091266348777,1.7414583109547297e-07,0.0001859583189987461,1.5772398523359542e-07,2.707529234851307,1.6950279164219069,0.057805685349953694,54.34746832548902,3
0,0,1,1,1,1,1,0,0,0,0.34265913421033467,0.08181534303976974,0.0037881919671257504,0.0010523314096238438,1.6890177538060676e-06,0.00016898971915355716,1.2497203407895183e-06,3.35184898278922,2.418241931666779,0.053810976042918394,58.38200465057782,7
0,0,1,1,1,1,1,0,0,0,0.36824655958534525,0.10056330791430232,0.0003601795937765767,6.228218983721826e-05,-2.622918343409551e-09,-1.381416085047755e-05,-8.952017964193115e-09,3.880424767972998,3.1350244714425832,0.05205020064735423,60.35697489188226,7
0,0,0,0,0,0,0,0,0,0,0.2904700977116314,0.051376133411469405,0.0015367158140591798,0.00047431940968076106,3.6358265302690316e-07,8.145909447566315e-05,-1.7830719979716967e-07,2.1089522336849185,2.139382556492139,0.12025273768967056,26.12491585594603,1
0,1,1,1,1,1,0,0,0,0,0.35580003822572676,0.08821707272377732,0.00113087095896307,6.25728939370277e-05,8.46789777866785e-09,9.614421637728089e-06,-1.4330156880232273e-08,3.8389336992112724,2.8073715865738356,0.0476232122146242,65.96767642282367,5
0,0,0,0,0,0,0,0,0,0,0.23699437681972202,0.02620232974146447,0.0013150163563422942,0.00036009542224801975,2.4681845105808976e-07,5.741915099743374e-05,-2.1973975562110907e-08,1.724871787707501,1.5994305346252138,0.134397674402561,23.375349815799552,1
0,0,1,1,1,1,1,0,0,0,0.3551179807178186,0.09228860093976018,0.00043757084155764743,9.605740606340132e-05,1.6223589695063125e-08,1.817864868903139e-05,1.1163544465807601e-08,3.443108778552362,2.6094980687635303,0.055029491682507786,57.089254462228844,7
0,1,1,1,0,1,0,0,0,1,0.3783001347636885,0.105593886522038,0.0017798331591090345,0.000453871045461771,4.0788861436775506e-07,0.00014741136037033453,5.987182706644685e-09,3.9035937485891288,2.724162795197513,0.04469344568866643,70.29202168644726,4
1,0,0,0,1,0,1,1,1,0,0.295118682192403,0.04068758214873181,0.006098223251781738,0.0003901684087773688,4.5943552077608414e-07,5.954058442952534e-05,3.887522697259378e-07,3.542501010851995,3.0463828008461284,0.06068823649667609,51.76608903048054,2
0,1,1,1,1,1,0,0,0,0,0.3456852600143297,0.08343368247865637,0.001167540285730126,0.00013280858151849196,3.9118331204275855e-08,2.5682259305070033e-05,-3.4708958792113094e-08,3.632845333572263,2.6908754839369577,0.050972952956820465,61.63254179625531,5
1,0,0,0,1,0,1,1,1,0,0.2567551981857113,0.020479631152568976,0.008578186529975919,0.0007224158111178445,1.7922955576931604e-06,0.00010338243732523913,-1.4766414773714688e-07,2.442034157321638,1.900692646984838,0.07967983660155385,39.42769949817553,2
1,1,1,1,1,0,0,0,0,0,0.3565351395957443,0.07605764296733154,0.009344222418998929,0.0017252355461398665,6.48241517575614e-06,0.0003918674279140349,2.4415978068348364e-06,4.220842481932747,2.8395148358550566,0.039846103696482914,78.84315810449219,6
0,1,1,1,0,1,0,0,0,1,0.299786776394284,0.056802788183836314,0.00039704556339151986,5.4719389778482e-05,7.021268506815752e-09,-1.3763078482081325e-06,3.969168989182337e-09,3.1113386909345886,2.074312310002612,0.053569744375970514,58.64490656406791,4
0,1,1,0,0,1,0,0,1,1,0.26542176380372884,0.03554651762080196,0.0002936706568100913,0.0003847509051348606,1.1184829571694562e-07,6.142209982400103e-05,-6.49326130107551e-08,2.8461998832620767,2.119544513995999,0.06541114593412509,48.02839957510697,3
0,0,1,1,1,1,1,0,0,0,0.24480976038902919,0.027621116008951462,0.00011827907851436905,5.5699547650368356e-05,4.424879105432332e-09,3.1485355450093094e-06,9.271461003888612e-10,2.906083524065934,2.050302924239351,0.060693454259196776,51.761638745643694,7
0,1,1,1,0,1,0,0,0,1,0.3923306049862538,0.11876810530236626,0.00010782555927888567,3.149327634960524e-05,-9.57473365407867e-10,9.877850507114711e-06,1.565653004178781e-09,3.729564004140605,2.9444810888784945,0.05292156136237396,59.36318908049819,4
0,0,1,1,1,1,1,0,0,0,0.3502019675955931,0.08923529024495416,0.00045058465545318947,8.769729349796199e-05,7.3974515052764875e-09,6.231206233168423e-06,1.5785458452377354e-08,2.9285861583636823,2.230352832636633,0.06501260526245085,48.32282356486757,7
1,0,0,0,1,0,1,1,1,0,0.2157883169029231,0.004275966878508,0.002593979309315624,0.00017055073104778323,-1.1079295876812351e-07,-7.521011916545021e-06,-2.4359815939876366e-08,5.05186604092193,4.734427985215968,0.04637713025869806,67.74012613686,2
0,1,1,0,0,1,0,0,1,1,0.3753780002008404,0.10692633055621682,0.0007807287886433456,0.0003519916649760027,1.8071910777616528e-07,6.332488051977103e-05,3.727000194801342e-08,3.509667607797459,3.1737229801866804,0.06441352261829189,48.77225349413907,3
0,0,1,1,1,1,1,0,0,0,0.35521581315703676,0.09251229671344198,0.00012669120547252662,1.348828728932502e-05,-5.30159168201566e-10,-3.4438402128113455e-06,1.727093333289937e-10,3.332766737797569,2.6154575141190954,0.058867804908103866,53.36690672421038,7
0,1,1,0,0,1,0,0,1,1,0.3353152716319408,0.07298822274451847,0.0009799310143986534,8.431643823134868e-05,-6.770209344435601e-09,-2.082760692693894e-05,2.3271484496795576e-08,3.387276102824285,2.454009310554419,0.05347059519855662,58.75365033667322,3
1,1,1,1,1,0,0,0,0,0,0.3467679678624297,0.07050737549710148,0.0022787663899522612,0.00024366303665870092,1.385303391316963e-07,4.265609212423948e-05,1.17369227287404e-07,3.8836024563444647,2.2810244957831554,0.037809455549292055,83.0901320304417,6
1,1,1,1,1,0,0,0,0,0,0.3271443296086475,0.05715385171976347,0.005259729856189553,0.0006037243315268077,1.0271527649344453e-06,0.00011556890020181529,3.19916449413562e-07,3.9266915913498637,2.3775417698778236,0.038549129851675426,81.49581237443294,6
0,1,1,1,1,1,0,0,0,0,0.32980769130319376,0.06997427614207884,0.002000671097037115,0.00020425587975070537,9.07853368964621e-08,3.48376541415917e-05,-9.38458405217476e-08,3.583779788597915,2.4046714327204284,0.04680724941944674,67.11765148679241,5
0,1,1,1,0,1,0,0,0,1,0.25641704553862754,0.030683072667848477,0.00028996335110809357,0.0003151520110359509,8.118886507493875e-08,4.4287937761907127e-05,-4.984529652611718e-08,3.116779249980079,2.233552945699798,0.0574809811634955,54.65447161825635,4
